"ID","shLuci_vitro_v2_1","shLuci_vitro_v2_2","shLuci_vitro_v2_3","shLuci_vivo_v2_1_NN","shLuci_vivo_v2_2_NN","shLuci_vivo_v2_3_NN","shRad21_vitro_v2_1","shRad21_vitro_v2_2","shRad21_vitro_v2_3","shRad21_vivo_v2_1_NN","shRad21_vivo_v2_2_NN","shRad21_vivo_v2_3_NN"
"ENSMUSG00000026163",0,1,0,0,12,3,0,0,0,0,0,0
"ENSMUSG00000026166",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026167",17,4,2,5,3,12,10,6,2,12,6,12
"ENSMUSG00000026170",61,77,109,140,154,186,96,94,159,122,110,139
"ENSMUSG00000026171",583,650,755,905,800,965,1081,790,1244,1096,876,844
"ENSMUSG00000026172",493,558,664,1103,1042,1170,775,578,855,1078,1170,1151
"ENSMUSG00000026173",9,12,13,0,5,6,13,11,7,4,6,3
"ENSMUSG00000026174",2045,2730,2765,3065,2413,2950,3444,2737,3809,2554,3013,2618
"ENSMUSG00000026175",0,0,3,3,2,1,1,4,3,7,4,2
"ENSMUSG00000026176",1068,1421,1481,239,192,298,2166,1733,2513,277,234,214
"ENSMUSG00000026177",1,12,3,5,3,15,1,0,2,4,12,4
"ENSMUSG00000026179",486,561,841,639,513,734,962,726,1093,774,742,763
"ENSMUSG00000026180",12,28,28,124,86,58,5,10,12,49,68,33
"ENSMUSG00000026181",1665,2376,2534,2244,1944,1897,2924,2182,3453,1947,2035,1794
"ENSMUSG00000026182",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026185",0,1,0,0,3,5,3,2,0,0,3,3
"ENSMUSG00000026187",800,1073,941,1259,1241,1331,1688,1342,1737,1689,1521,1440
"ENSMUSG00000026188",0,0,2,0,1,3,1,1,0,0,0,0
"ENSMUSG00000026189",166,275,229,618,606,617,274,202,292,785,665,644
"ENSMUSG00000026192",3011,3889,4467,1910,1430,1824,5476,3980,5132,1785,1630,1741
"ENSMUSG00000026193",338,428,492,13,51,37,664,668,831,23,45,23
"ENSMUSG00000026196",525,640,810,161,112,206,910,635,864,116,120,91
"ENSMUSG00000026197",519,585,640,1133,1052,1207,733,615,842,956,927,891
"ENSMUSG00000026198",21,13,35,23,26,28,42,27,27,19,26,29
"ENSMUSG00000026199",1000,1324,1650,1240,1058,1433,1735,1419,1884,1195,1159,974
"ENSMUSG00000026200",508,621,793,1099,1000,1184,946,718,1121,899,1045,805
"ENSMUSG00000026201",1575,1940,2283,5365,4218,5424,2555,2016,2746,4687,4656,4236
"ENSMUSG00000026202",4786,5344,5774,16984,15086,15923,6943,5593,7357,15922,13994,14335
"ENSMUSG00000026203",545,731,782,489,518,615,706,667,911,957,706,873
"ENSMUSG00000026204",67,54,65,1,13,20,75,25,51,23,8,6
"ENSMUSG00000026205",2,3,9,4,1,1,4,9,5,6,1,1
"ENSMUSG00000026207",197,226,216,70,123,85,199,147,293,67,25,36
"ENSMUSG00000026208",4,1,0,0,10,8,0,0,0,3,0,0
"ENSMUSG00000026209",1172,1599,1492,2894,2238,2478,1713,1582,2372,2364,2561,2525
"ENSMUSG00000026211",294,258,263,307,445,673,525,295,350,1131,909,1066
"ENSMUSG00000026213",576,771,1004,1644,1668,1644,1558,1166,1643,1393,1981,1502
"ENSMUSG00000026219",5510,8699,9598,1827,1648,1785,11074,9352,13818,1719,1992,1813
"ENSMUSG00000026220",0,0,1,0,2,0,0,0,1,0,1,0
"ENSMUSG00000026222",904,1854,1823,3619,3078,3292,2036,1959,2639,3010,3446,3102
"ENSMUSG00000026223",2038,2769,2727,3556,3034,3392,2571,2805,4954,4136,3888,3884
"ENSMUSG00000026224",1,0,1,0,19,0,0,0,0,0,2,0
"ENSMUSG00000026226",0,0,0,0,4,5,0,0,0,0,0,2
"ENSMUSG00000026227",0,0,3,0,4,2,0,0,1,3,0,0
"ENSMUSG00000026228",2,1,3,15,10,3,9,2,5,8,8,6
"ENSMUSG00000026229",3360,5059,4948,7402,6435,6198,6023,5040,6796,6947,7163,6376
"ENSMUSG00000026234",23940,33906,30254,19399,17039,17655,40695,31010,37911,18404,17105,17056
"ENSMUSG00000026235",2,4,1,4,22,9,0,1,1,13,3,2
"ENSMUSG00000026237",4,9,2,3,14,14,0,2,1,8,4,12
"ENSMUSG00000026238",2286,3131,3246,3200,2588,3144,3574,2642,3446,2965,2877,2658
"ENSMUSG00000026239",790,956,881,887,820,927,838,766,1059,842,696,788
"ENSMUSG00000026240",519,684,836,1443,1177,1328,889,733,1000,1382,1214,1227
"ENSMUSG00000026241",0,0,0,0,1,0,0,0,0,2,1,1
"ENSMUSG00000026245",1421,1864,2093,3581,2965,3400,2229,1793,2189,3718,3362,3225
"ENSMUSG00000026246",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026247",2,2,1,4,5,2,0,0,0,2,2,1
"ENSMUSG00000026248",539,842,974,1538,1297,1548,1066,842,1218,1669,1452,1349
"ENSMUSG00000026249",149,347,190,197,194,167,110,131,145,126,128,122
"ENSMUSG00000026251",0,0,0,0,0,4,1,0,0,0,0,0
"ENSMUSG00000026253",0,0,0,1,3,0,1,0,0,4,5,0
"ENSMUSG00000026254",1492,2214,2414,2693,2283,2482,2658,2311,3332,2533,2586,2601
"ENSMUSG00000026255",4,17,23,8,34,20,8,23,19,23,29,19
"ENSMUSG00000026258",0,0,1,0,0,0,0,1,0,0,0,0
"ENSMUSG00000026259",0,0,0,0,1,0,0,0,0,1,0,0
"ENSMUSG00000026260",1259,1588,2095,4242,3358,4086,2155,1688,2193,3742,3837,3770
"ENSMUSG00000026269",886,1160,1472,2948,2146,2822,1756,1325,1846,2790,2797,2722
"ENSMUSG00000026270",297,345,402,756,543,712,585,461,656,601,626,703
"ENSMUSG00000026271",8,2,3,11,32,32,26,22,32,32,34,17
"ENSMUSG00000026272",0,0,0,1,1,1,0,0,0,0,0,0
"ENSMUSG00000026273",405,495,505,663,616,745,653,509,796,635,737,723
"ENSMUSG00000026274",458,603,748,800,776,1012,907,616,913,617,728,722
"ENSMUSG00000026275",1280,1894,1955,2265,1778,1955,2642,2186,2864,2081,2051,1918
"ENSMUSG00000026276",4719,6756,6300,2504,2120,2466,8352,6994,10497,2512,2649,2370
"ENSMUSG00000026277",2553,3326,3855,4608,4125,4751,4144,3562,5413,4919,4920,4973
"ENSMUSG00000026278",148,96,113,299,285,272,250,95,127,124,125,148
"ENSMUSG00000026279",431,607,649,735,531,674,658,569,707,620,622,626
"ENSMUSG00000026280",1117,1507,1862,2213,1959,2343,2012,1641,2383,2403,2292,2335
"ENSMUSG00000026281",2109,2204,2632,4572,3996,4889,3200,2299,3272,3866,3909,3717
"ENSMUSG00000026283",902,1074,1262,1723,1414,1327,1766,1188,1579,1442,1490,1283
"ENSMUSG00000026285",1,4,0,38,23,22,0,0,0,2,8,5
"ENSMUSG00000026288",4362,6741,8458,6253,5385,5218,8088,6483,9437,4962,5610,5204
"ENSMUSG00000026289",845,1008,1268,1279,1307,1299,1456,1155,1572,1424,1443,1306
"ENSMUSG00000026295",0,0,1,0,0,2,1,1,0,0,0,0
"ENSMUSG00000026301",0,0,1,0,1,1,1,0,1,0,0,0
"ENSMUSG00000026303",73,133,216,93,92,72,331,283,468,208,119,196
"ENSMUSG00000026304",197,244,260,289,269,269,446,340,534,405,406,346
"ENSMUSG00000026305",4107,6153,6798,4721,3966,4114,7934,6562,8642,4861,4779,4674
"ENSMUSG00000026307",674,907,1038,1294,1175,1250,1273,1095,1586,1462,1328,1306
"ENSMUSG00000026308",2,3,2,134,47,55,10,8,10,13,27,28
"ENSMUSG00000026309",1273,1644,2008,2786,2196,2725,2343,1865,2569,2610,2497,2475
"ENSMUSG00000026311",340,497,603,302,219,263,694,537,805,266,347,326
"ENSMUSG00000026312",0,0,0,0,10,4,1,0,0,0,2,0
"ENSMUSG00000026313",470,681,613,1041,854,1028,884,690,921,1222,870,1115
"ENSMUSG00000026315",69,140,173,84,113,73,131,113,166,107,159,163
"ENSMUSG00000026317",478,628,552,686,620,834,500,407,642,623,670,633
"ENSMUSG00000026319",994,1403,1577,1181,862,1173,1859,1502,2287,1315,1194,1157
"ENSMUSG00000026321",28,50,48,51,51,31,119,56,68,42,25,52
"ENSMUSG00000026322",1,1,0,0,4,0,0,0,0,0,0,0
"ENSMUSG00000026327",0,0,0,0,12,1,0,0,0,0,1,0
"ENSMUSG00000026331",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026333",235,306,405,544,401,521,350,267,374,415,452,400
"ENSMUSG00000026335",937,1393,1421,649,424,649,1314,1090,1776,720,650,715
"ENSMUSG00000026336",0,0,0,0,8,0,0,0,0,0,0,0
"ENSMUSG00000026339",744,1211,1486,417,351,610,1559,1091,1814,538,527,587
"ENSMUSG00000026341",3554,5219,4449,7427,6368,6857,5811,5016,6710,5726,6530,5644
"ENSMUSG00000026342",612,957,881,1148,886,951,1017,874,1283,984,963,899
"ENSMUSG00000026343",0,0,0,0,8,5,2,1,4,1,5,1
"ENSMUSG00000026344",0,0,0,0,0,0,0,0,1,0,1,0
"ENSMUSG00000026347",4,3,6,27,12,10,2,2,2,34,51,25
"ENSMUSG00000026348",0,0,5,8,2,0,1,0,0,0,2,0
"ENSMUSG00000026349",2051,2515,3444,2273,1994,2644,3723,2818,4188,2336,2639,2376
"ENSMUSG00000026353",2604,3761,3794,2808,2480,3091,4308,3647,5043,3350,3012,2957
"ENSMUSG00000026354",2,4,6,23,5,10,8,3,6,29,7,6
"ENSMUSG00000026355",6199,8304,9866,22417,19104,21460,11412,8714,12252,17994,22404,17713
"ENSMUSG00000026356",3280,4908,4531,6482,5723,6014,5430,4594,6174,6567,6729,5938
"ENSMUSG00000026357",2966,4529,4047,6545,6221,7666,7015,6907,10294,10170,8582,9037
"ENSMUSG00000026358",895,1894,2219,2470,2059,2887,940,1149,2025,4050,3701,3538
"ENSMUSG00000026360",571,1088,1172,2648,2111,2482,1557,1531,2548,2355,2541,2452
"ENSMUSG00000026361",1498,2297,2471,1833,1496,1779,2799,2302,3392,1836,1929,1707
"ENSMUSG00000026365",0,0,0,6,17,1,0,0,0,2,0,2
"ENSMUSG00000026368",0,0,0,0,1,0,0,0,0,0,1,0
"ENSMUSG00000026374",2820,4061,4115,4222,3649,4366,6009,4537,6518,4263,4101,4071
"ENSMUSG00000026377",1816,2527,1978,4085,4002,4134,2983,2406,3088,4363,3699,3949
"ENSMUSG00000026380",7,8,8,130,117,90,17,18,16,39,51,64
"ENSMUSG00000026383",387,609,740,325,263,316,686,543,949,672,607,625
"ENSMUSG00000026384",991,1422,1385,356,271,394,1784,1273,2040,398,464,345
"ENSMUSG00000026385",1977,2628,2745,1892,1573,1916,3061,2651,4105,1843,1896,1755
"ENSMUSG00000026387",0,0,0,1,3,1,0,0,0,0,0,1
"ENSMUSG00000026388",20,35,19,83,58,92,33,22,31,55,56,79
"ENSMUSG00000026389",440,441,608,756,469,543,550,454,599,421,534,433
"ENSMUSG00000026390",2,2,1,0,0,2,0,0,0,0,0,0
"ENSMUSG00000026393",939,1600,1526,1873,1467,1935,2491,1978,2946,1588,1901,1787
"ENSMUSG00000026394",0,0,0,0,0,0,0,1,0,0,0,0
"ENSMUSG00000026395",7825,11365,13364,10001,7597,8916,13699,10975,17066,8592,9013,8114
"ENSMUSG00000026398",2,0,0,0,10,0,0,0,0,1,0,0
"ENSMUSG00000026399",843,1353,1135,445,415,597,633,521,732,476,441,354
"ENSMUSG00000026401",0,0,2,4,1,0,0,0,0,9,0,1
"ENSMUSG00000026404",149,247,228,467,403,379,245,248,343,335,336,337
"ENSMUSG00000026405",0,0,0,0,1,0,1,0,1,0,0,0
"ENSMUSG00000026407",0,0,0,1,6,2,1,2,2,0,1,0
"ENSMUSG00000026409",247,339,499,201,177,289,499,342,512,255,186,288
"ENSMUSG00000026411",1098,1371,1396,2070,1782,1951,1527,1566,2311,2361,2313,2243
"ENSMUSG00000026413",1,1,0,2,4,0,0,1,0,0,7,0
"ENSMUSG00000026414",0,0,0,11,4,3,0,0,0,5,0,3
"ENSMUSG00000026415",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026416",0,0,0,0,0,0,0,0,0,0,2,0
"ENSMUSG00000026417",0,0,0,0,7,1,0,0,0,0,0,0
"ENSMUSG00000026418",1,1,1,14,21,10,0,0,0,8,4,6
"ENSMUSG00000026420",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026421",2862,3400,3437,4638,3904,4588,4857,4650,6226,3699,4185,3875
"ENSMUSG00000026424",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026425",1423,2077,2551,1003,633,861,2531,2029,2914,865,882,774
"ENSMUSG00000026426",732,1132,1228,858,704,921,1459,1348,2035,1019,979,1001
"ENSMUSG00000026427",1329,1780,1642,2140,2265,2249,1648,1389,1999,1905,2224,2021
"ENSMUSG00000026429",448,562,602,939,853,995,696,519,719,693,887,779
"ENSMUSG00000026430",1988,3028,3201,6078,5347,5812,3583,3061,4472,5412,6090,5410
"ENSMUSG00000026432",0,0,0,0,5,0,0,0,0,0,1,0
"ENSMUSG00000026433",293,449,410,723,606,700,557,495,687,714,705,698
"ENSMUSG00000026434",5072,7754,7346,4114,3387,4045,9950,7711,9740,3325,3614,3149
"ENSMUSG00000026435",7,9,21,80,78,118,15,26,68,52,99,72
"ENSMUSG00000026436",1499,2197,3120,1121,973,1171,2751,2163,3064,1071,939,930
"ENSMUSG00000026437",1106,1646,1843,850,631,950,1374,1265,1826,1438,1063,1092
"ENSMUSG00000026439",859,1253,1583,1491,1288,1410,1645,1325,1782,1285,1488,1326
"ENSMUSG00000026442",0,0,2,0,9,4,1,0,0,1,1,0
"ENSMUSG00000026443",1,1,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000026447",471,661,927,113,128,155,900,620,893,132,91,112
"ENSMUSG00000026450",0,0,1,6,0,5,0,0,0,2,0,3
"ENSMUSG00000026452",2,3,2,2,14,7,1,1,3,17,8,10
"ENSMUSG00000026455",596,770,804,1541,1433,1627,960,753,1083,1519,1797,1569
"ENSMUSG00000026456",1083,1522,1991,2443,1814,2086,1573,1343,1962,2116,1990,1798
"ENSMUSG00000026457",2947,3784,3671,4350,3948,4824,3989,3524,5353,4302,4446,4164
"ENSMUSG00000026458",57,61,73,148,143,133,65,70,64,74,85,81
"ENSMUSG00000026459",0,0,0,5,3,2,0,1,0,0,0,0
"ENSMUSG00000026463",5091,8504,10615,1948,1393,1928,6664,5908,8536,1791,1547,1679
"ENSMUSG00000026466",1283,1860,1694,1275,1035,1188,2376,2026,2775,1016,1093,1063
"ENSMUSG00000026468",2,0,4,2,15,12,1,1,0,1,4,5
"ENSMUSG00000026469",2312,3726,3916,1326,1105,1255,4111,3322,5367,1313,1348,1188
"ENSMUSG00000026470",1528,2209,2429,2150,1501,1882,1972,1844,2440,2285,2020,1919
"ENSMUSG00000026471",705,1208,1308,618,666,509,1497,1418,2239,695,828,729
"ENSMUSG00000026473",3235,5407,5865,1157,1018,1065,5330,5651,8687,1106,1150,1192
"ENSMUSG00000026475",6,7,11,1,4,2,17,9,29,6,5,6
"ENSMUSG00000026478",1090,1404,1762,193,280,299,2349,1829,2608,389,480,489
"ENSMUSG00000026479",0,1,3,1,23,5,2,0,0,0,1,1
"ENSMUSG00000026480",1055,1582,1554,1025,856,1018,1455,1487,2094,968,946,833
"ENSMUSG00000026482",288,370,381,945,789,748,464,344,507,444,575,500
"ENSMUSG00000026483",950,1720,1235,639,571,671,1931,1576,2144,883,791,723
"ENSMUSG00000026484",1453,2116,2079,2774,2478,2904,2431,2096,2964,2466,3153,2595
"ENSMUSG00000026489",342,554,665,3156,2501,2918,579,524,763,3245,3443,3951
"ENSMUSG00000026490",742,1100,1281,585,406,493,1812,1461,2054,661,609,636
"ENSMUSG00000026491",3000,4134,4422,1862,1815,1933,5355,3893,5810,1678,1696,1749
"ENSMUSG00000026492",91,163,210,188,129,166,219,174,236,174,207,178
"ENSMUSG00000026494",1,4,3,0,7,4,1,2,3,0,10,0
"ENSMUSG00000026495",69,105,88,212,172,173,131,89,122,197,227,201
"ENSMUSG00000026496",4342,5996,7085,8502,6516,7058,7844,6289,8452,6764,7804,7150
"ENSMUSG00000026497",0,1,0,2,0,3,2,0,0,1,2,1
"ENSMUSG00000026499",872,1434,1469,1688,1529,1634,1559,1391,2017,1676,1871,1825
"ENSMUSG00000026500",16,13,10,34,23,33,11,19,27,22,31,33
"ENSMUSG00000026502",1412,2146,1978,1146,1084,1275,2355,1986,2825,1236,1181,1170
"ENSMUSG00000026504",480,736,795,806,688,792,1014,923,1307,820,754,788
"ENSMUSG00000026509",1033,1732,1821,1213,1215,1274,2499,2456,3667,1418,1463,1546
"ENSMUSG00000026510",524,696,839,629,853,753,1034,906,1236,759,817,689
"ENSMUSG00000026511",839,1140,1100,1338,1315,1461,1353,1318,1955,1352,1304,1291
"ENSMUSG00000026514",1,0,0,8,3,1,2,1,0,0,0,3
"ENSMUSG00000026516",1895,2781,3560,1691,1501,1789,3501,2623,4220,1726,1865,1646
"ENSMUSG00000026519",1026,1259,1845,1511,1233,1558,1804,1465,2400,1487,1599,1659
"ENSMUSG00000026520",1372,1395,1252,3415,3012,3420,1619,1401,1801,3289,2902,3283
"ENSMUSG00000026523",0,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000026525",28,38,50,31,20,20,41,54,66,47,27,21
"ENSMUSG00000026526",2002,2448,2265,2738,2231,2598,3458,2672,3751,2496,2594,2394
"ENSMUSG00000026527",0,1,0,0,0,0,0,0,0,0,2,1
"ENSMUSG00000026531",1,0,0,0,0,1,0,0,0,0,0,0
"ENSMUSG00000026532",38,67,78,46,34,29,127,112,106,6,16,11
"ENSMUSG00000026535",0,0,1,0,1,3,0,0,1,0,0,0
"ENSMUSG00000026536",0,0,0,1,7,4,0,0,0,3,3,2
"ENSMUSG00000026542",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026544",159,268,282,412,418,396,375,331,462,480,520,472
"ENSMUSG00000026546",49,73,107,81,62,76,42,57,101,57,62,88
"ENSMUSG00000026547",7562,11412,11694,21450,17175,20154,11122,11002,14341,20348,19650,19498
"ENSMUSG00000026548",11,40,19,5,11,3,1,4,17,7,3,7
"ENSMUSG00000026553",6801,10156,10667,8949,8338,9263,11576,10137,14639,8998,10543,9290
"ENSMUSG00000026554",4682,7080,8206,8586,7554,8349,8083,6734,10235,8294,8986,7968
"ENSMUSG00000026556",512,695,847,529,395,461,810,561,855,348,550,455
"ENSMUSG00000026558",4732,6726,6319,3345,2679,2934,7125,6120,8202,3392,3409,3159
"ENSMUSG00000026560",0,0,0,0,3,0,0,0,0,0,0,0
"ENSMUSG00000026563",453,534,598,907,889,957,737,627,821,892,1023,900
"ENSMUSG00000026564",0,0,0,0,0,3,1,0,0,9,0,0
"ENSMUSG00000026565",958,1369,1585,928,795,928,1654,1272,1753,853,799,711
"ENSMUSG00000026566",1066,1587,1951,929,683,749,1589,1283,2303,964,806,898
"ENSMUSG00000026567",1,0,2,3,4,9,0,0,3,1,7,0
"ENSMUSG00000026568",522,557,606,1114,1100,1279,755,602,840,1138,997,1058
"ENSMUSG00000026571",1126,1778,2183,401,270,302,1759,1695,2576,305,320,334
"ENSMUSG00000026572",17,19,49,0,12,24,18,21,24,11,9,18
"ENSMUSG00000026573",2,1,0,0,7,10,2,0,0,1,3,2
"ENSMUSG00000026574",1,5,11,4,0,3,1,3,2,1,4,0
"ENSMUSG00000026575",295,373,411,552,561,583,543,453,710,477,567,415
"ENSMUSG00000026576",69,65,64,91,85,56,121,44,53,93,97,103
"ENSMUSG00000026577",439,672,665,881,788,1092,744,613,773,823,846,804
"ENSMUSG00000026578",333,612,617,834,783,878,727,596,823,908,841,908
"ENSMUSG00000026579",176,236,203,39,45,23,532,351,597,155,183,168
"ENSMUSG00000026580",319,432,866,4547,2295,2527,288,307,647,2604,2692,2524
"ENSMUSG00000026581",148,307,234,13258,9874,9836,39,48,65,2110,4276,2020
"ENSMUSG00000026582",0,0,0,12,3,8,0,0,1,0,0,4
"ENSMUSG00000026584",923,1290,1382,1160,915,1023,1658,1290,1913,1001,1144,860
"ENSMUSG00000026585",337,567,565,515,573,678,1046,852,1293,678,743,746
"ENSMUSG00000026586",3,0,1,0,11,5,1,0,3,2,2,0
"ENSMUSG00000026587",0,0,1,0,3,7,0,1,1,2,0,0
"ENSMUSG00000026589",18,19,40,100,172,212,95,70,121,308,355,301
"ENSMUSG00000026592",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000026594",906,1775,2001,897,891,1011,1017,797,1203,624,612,526
"ENSMUSG00000026596",1754,2527,3067,689,468,539,3209,2381,3406,504,459,443
"ENSMUSG00000026600",1752,2476,3496,1102,897,1057,3071,2261,3847,1267,1254,1105
"ENSMUSG00000026601",9,21,57,6,10,1,30,36,78,2,10,0
"ENSMUSG00000026602",2,2,8,0,7,0,2,1,10,0,0,5
"ENSMUSG00000026603",862,1008,1020,1597,1513,1586,1535,1188,1659,2296,2018,1946
"ENSMUSG00000026604",174,235,213,32,31,73,220,154,234,81,117,181
"ENSMUSG00000026605",1813,2466,3141,2041,1487,1739,3485,2367,3496,1261,1235,1409
"ENSMUSG00000026608",563,778,837,678,599,716,1042,803,1105,585,747,626
"ENSMUSG00000026609",1,0,0,2,11,5,0,0,0,0,1,0
"ENSMUSG00000026610",5,2,1,10,22,19,4,4,14,10,20,7
"ENSMUSG00000026611",1,4,0,0,4,6,4,3,2,3,2,3
"ENSMUSG00000026614",1,1,3,3,0,0,0,1,0,0,0,0
"ENSMUSG00000026615",5418,8361,8101,5993,4911,5194,8622,6895,9121,5701,5638,5508
"ENSMUSG00000026616",19,26,40,15,48,23,55,29,37,38,33,38
"ENSMUSG00000026617",230,287,306,381,283,368,489,325,522,387,432,394
"ENSMUSG00000026618",2150,3057,3426,3539,2753,2895,4043,3154,4581,2754,3032,2688
"ENSMUSG00000026620",5,2,1,4,6,1,7,1,2,18,2,3
"ENSMUSG00000026621",0,0,2,0,9,2,0,1,1,0,0,0
"ENSMUSG00000026622",575,778,833,1650,1414,1688,1037,827,1079,1233,1167,965
"ENSMUSG00000026623",1000,1201,1379,1093,982,1138,2111,1406,1822,1282,1105,1242
"ENSMUSG00000026626",1534,1805,1751,3580,3376,3737,2060,1703,2420,2585,2950,2856
"ENSMUSG00000026627",687,914,870,2494,2119,2493,922,651,965,1743,1752,1614
"ENSMUSG00000026628",69,68,31,10,12,3,8,17,8,1,0,1
"ENSMUSG00000026630",10,8,9,10,16,20,3,4,6,4,2,10
"ENSMUSG00000026632",140,206,235,242,219,266,288,244,281,207,189,205
"ENSMUSG00000026634",1380,1797,2060,2974,2156,2847,3132,2178,3116,2677,2706,2566
"ENSMUSG00000026637",88,162,180,268,259,332,191,172,238,143,160,180
"ENSMUSG00000026638",428,673,729,483,428,463,653,656,1126,881,800,667
"ENSMUSG00000026639",145,193,230,115,140,172,90,87,115,138,65,97
"ENSMUSG00000026640",78,97,138,4,7,39,200,131,224,3,10,16
"ENSMUSG00000026641",576,781,985,1087,977,1131,890,865,1207,797,943,918
"ENSMUSG00000026643",1201,1690,2565,951,748,1056,2402,1891,3109,1121,911,1018
"ENSMUSG00000026644",7,5,8,3,1,2,4,5,16,4,4,0
"ENSMUSG00000026645",0,0,0,0,4,1,0,0,0,0,0,0
"ENSMUSG00000026646",339,395,452,404,371,529,513,401,541,432,491,437
"ENSMUSG00000026648",601,842,1101,546,381,503,810,606,1039,571,531,511
"ENSMUSG00000026649",28,45,39,15,27,21,33,28,46,18,12,19
"ENSMUSG00000026650",1,0,0,2,1,2,0,0,0,0,2,1
"ENSMUSG00000026655",9254,14514,14591,17356,15812,15466,10037,9248,13556,11722,12994,11873
"ENSMUSG00000026656",331,673,392,446,270,322,120,142,135,155,207,163
"ENSMUSG00000026657",1027,1450,2136,2015,1734,1817,3082,2249,3569,2071,2556,2362
"ENSMUSG00000026659",144,178,195,538,475,603,241,208,260,586,449,482
"ENSMUSG00000026662",1443,2124,2212,3455,2761,3054,2910,2343,3331,2740,3249,2798
"ENSMUSG00000026663",1767,2558,2324,1342,973,882,2240,1854,2879,822,1078,801
"ENSMUSG00000026664",352,492,440,1317,1104,1245,804,638,864,1119,1145,1270
"ENSMUSG00000026667",3256,5325,5147,1557,1392,1716,6655,5242,7450,1371,1677,1552
"ENSMUSG00000026668",0,0,0,2,0,0,0,0,0,0,0,0
"ENSMUSG00000026669",790,896,1145,1554,1256,1299,1367,994,1289,914,1332,1031
"ENSMUSG00000026670",1328,1872,1941,2396,2141,2545,1997,1824,2723,2216,2121,2146
"ENSMUSG00000026672",525,707,771,377,281,359,721,632,943,374,393,345
"ENSMUSG00000026674",3,8,3,0,4,6,2,6,4,5,9,1
"ENSMUSG00000026675",1881,2455,2236,244,221,186,1938,1633,2581,242,157,199
"ENSMUSG00000026676",0,1,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026678",0,0,1,0,3,8,0,0,0,1,0,0
"ENSMUSG00000026679",69,73,86,42,39,37,80,66,110,80,49,55
"ENSMUSG00000026683",959,1358,1494,1527,1456,1410,1942,1406,1923,982,1228,1143
"ENSMUSG00000026686",2,0,0,0,2,3,0,1,0,0,1,0
"ENSMUSG00000026687",2831,4084,4050,4295,3997,4426,4837,4079,5765,4661,4358,4306
"ENSMUSG00000026688",217,311,358,312,316,328,348,312,429,299,302,347
"ENSMUSG00000026691",0,0,0,0,0,2,0,0,0,0,0,0
"ENSMUSG00000026692",0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000026694",590,790,888,1625,1743,1687,1141,841,1247,1957,1643,1686
"ENSMUSG00000026696",635,966,844,846,932,1064,1023,974,1320,1092,1107,1104
"ENSMUSG00000026697",0,0,0,0,6,3,0,0,0,5,0,0
"ENSMUSG00000026698",749,925,1015,1298,1214,1463,1084,960,1469,1372,1364,1407
"ENSMUSG00000026700",156,306,202,99,62,55,263,331,354,387,336,289
"ENSMUSG00000026701",3544,4711,6623,12884,10920,12381,6006,5232,6747,16009,14567,15519
"ENSMUSG00000026705",616,896,1218,982,817,972,1272,1021,1515,890,930,868
"ENSMUSG00000026707",147,201,247,372,255,314,290,233,265,333,353,309
"ENSMUSG00000026708",449,587,647,1302,1191,1290,702,568,794,1004,1234,1092
"ENSMUSG00000026709",698,1164,1237,1826,1414,1530,1247,1023,1607,1542,1692,1279
"ENSMUSG00000026712",2,1,3,27,13,30,7,11,14,26,22,5
"ENSMUSG00000026715",3,8,4,11,9,6,10,4,11,6,9,6
"ENSMUSG00000026718",763,1193,1223,1638,1420,1693,1315,1172,1699,1394,1856,1485
"ENSMUSG00000026721",1924,2728,3171,2769,2480,3464,3566,2659,3611,3462,3132,2954
"ENSMUSG00000026723",140,228,148,434,502,312,218,211,250,368,316,287
"ENSMUSG00000026725",0,0,2,1,8,1,0,0,2,1,2,0
"ENSMUSG00000026726",7,11,15,7,18,5,9,14,24,12,11,2
"ENSMUSG00000026727",1403,2321,2485,3831,3150,3429,3851,3853,5260,4886,4858,4255
"ENSMUSG00000026728",6728,9495,10237,6968,5695,6044,16184,14131,18445,4414,4848,4445
"ENSMUSG00000026729",5,8,13,8,0,10,9,8,5,4,5,2
"ENSMUSG00000026730",343,525,448,711,514,619,668,514,678,778,707,618
"ENSMUSG00000026734",0,0,2,0,4,4,0,0,0,0,1,0
"ENSMUSG00000026735",0,0,0,0,1,0,0,0,0,0,0,0
"ENSMUSG00000026736",15,16,23,9,12,13,45,35,56,14,12,9
"ENSMUSG00000026737",1537,2440,2858,2591,2286,2849,3060,2903,4428,2212,2816,2340
